publishedAt,title,viewCount
2021-05-20T14:35:51Z,バンドリ！TV LIVE 2021 #67,66751
2021-05-20T03:00:01Z,『Domination to world』RAISE A SUILEN(難易度：EXPERT)【ガルパ プレイ動画】,70633
2021-05-19T08:00:18Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #57,13691
2021-05-14T09:30:06Z,【from 美竹蘭】劇場版「BanG Dream! Episode of Roselia Ⅰ : 約束」上映中！湊友希那 ver.,78750
2021-05-13T14:52:07Z,バンドリ！TV LIVE 2021 #66,69615
2021-05-13T10:00:07Z,【from 氷川日菜】劇場版「BanG Dream! Episode of Roselia Ⅰ : 約束」上映中！氷川紗夜 ver.,83375
2021-05-12T10:00:31Z,【from 青葉モカ】劇場版「BanG Dream! Episode of Roselia Ⅰ : 約束」上映中！今井リサ ver.,86387
2021-05-12T08:06:30Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #56,11899
2021-05-11T10:00:12Z,【from 宇田川巴】劇場版「BanG Dream! Episode of Roselia Ⅰ : 約束」上映中！宇田川あこ ver.,63031
2021-05-10T11:00:22Z,【from 市ヶ谷有咲】劇場版「BanG Dream! Episode of Roselia Ⅰ : 約束」上映中！白金燐子 ver.,122989
2021-05-10T03:00:23Z,『My Dearest』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,90911
2021-05-06T14:47:59Z,バンドリ！TV LIVE 2021 #65,80639
2021-05-06T03:00:15Z,『overtuRe』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,95947
2021-05-05T08:00:18Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #55,15335
2021-05-04T11:00:18Z,【Off Shot Movie】 Roselia 舞台挨拶ツアー＠新宿ピカデリー＜劇場版「BanG Dream! Episode of Roselia Ⅰ: 約束」＞,62988
2021-05-03T09:22:39Z,ぽぴばん！#8「NGNC2特別編・後編」,20756
2021-05-02T03:00:03Z,【公式ライブ映像】Morfonica「flame of hope」（「Astral Harmony」より）,852443
2021-05-01T13:00:01Z,【OP映像特別公開！】Poppin’Party×SILENT SIREN 対バンライブ「NO GIRL NO CRY -Round 2-」5月16日まで見逃し配信中！,38296
2021-05-01T03:00:05Z,【公式ライブ映像】RAISE A SUILEN「JUST THE WAY I AM」（「Rausch und/and Craziness Ⅱ」より）,666195
2021-04-30T11:30:01Z,ぽぴばん！#7「NGNC2特別編・前編」,37711
2021-04-30T03:00:16Z,【公式ライブ映像】Poppin'Party「ミライトレイン」（「Astral Harmony」より）,587676
2021-04-29T14:37:10Z,バンドリ！TV LIVE 2021 #64,119026
2021-04-29T03:00:16Z,【公式ライブ映像】Roselia「Blessing Chord」（「Rausch und/and Craziness Ⅱ」より）,1392773
2021-04-29T03:00:10Z,『Original Call』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,105758
2021-04-28T10:16:08Z,【RAISE A SUILENタイアップ】テレビアニメ『擾乱 THE PRINCESS OF SNOW AND BLOOD』エンディング映像,43083
2021-04-28T03:00:07Z,『ラムのラブソング』Pastel＊Palettes(難易度：EXPERT)【ガルパ プレイ動画】,125325
2021-04-27T12:00:20Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #54,15519
2021-04-27T10:00:32Z,【CM】Pastel＊Palettes 1st Album「TITLE IDOL」,80434
2021-04-27T03:00:08Z,『春〜spring〜』Poppin'Party(難易度：EXPERT)【ガルパ プレイ動画】,89758
2021-04-26T08:30:02Z,劇場版「BanG Dream! FILM LIVE 2nd Stage」予告PV,73573
2021-04-26T03:00:08Z,『Happy Girl』ハロー、ハッピーワールド！(難易度：EXPERT)【ガルパ プレイ動画】,93483
2021-04-25T03:00:16Z,『CORE PRIDE』RAISE A SUILEN(難易度：EXPERT)【ガルパ プレイ動画】,131502
2021-04-25T03:00:11Z,『鳥の詩』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,162493
2021-04-24T09:00:09Z,【RAISE A SUILENタイアップ】テレビアニメ『擾乱 THE PRINCESS OF SNOW AND BLOOD』オープニング映像,64089
2021-04-24T04:00:09Z,劇場版「BanG Dream! Episode of Roselia Ⅰ : 約束」全国の映画館にて上映中！,74956
2021-04-24T04:00:04Z,劇場版「BanG Dream! Episode of Roselia Ⅱ : Song I am.」本予告,87336
2021-04-24T03:00:27Z,『ハウトゥー世界征服』Afterglow(難易度：EXPERT)【ガルパ プレイ動画】,138589
2021-04-24T03:00:22Z,『V.I.P』Morfonica(難易度：EXPERT)【ガルパ プレイ動画】,140195
2021-04-24T03:00:13Z,【試聴動画】Pastel＊Palettes 1st Album「TITLE IDOL」（2021/5/19発売‼︎）,54579
2021-04-23T12:48:06Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 最終回SP,153363
2021-04-23T10:03:11Z,【CM】Poppin'Party×SILENT SIREN「NO GIRL NO CRY -Round 2-」5月1日(土)22時～ライブスタート！,718518
2021-04-23T02:00:05Z,劇場版「BanG Dream! Episode of Roselia Ⅰ : 約束」冒頭シーン,116509
2021-04-22T14:34:56Z,バンドリ！TV LIVE 2021 #63,74414
2021-04-22T03:04:31Z,『Proud of oneself』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,120323
2021-04-20T12:00:19Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #53,22176
2021-04-19T03:04:18Z,『Sonorous』Morfonica(難易度：EXPERT)【ガルパ プレイ動画】,80888
2021-04-18T12:00:15Z,Poppin'Party「Live Beyond!!」アニメMV(フルサイズver),643392
2021-04-17T09:23:43Z,【劇場版公開記念】Roselia「Neo-Aspect」Chronicle movie,967208
2021-04-16T11:00:29Z,【SPACE for Virtual GHOST切り抜き】HOLOBAND:エアーズ「EXPOSE ‘Burn out!!!’」【#星街すいせい3周年LIVE】,396586
2021-04-15T14:38:27Z,バンドリ！TV LIVE 2021 #62,63300
2021-04-13T12:00:14Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #52,18371
2021-04-10T04:00:10Z,劇場版「BanG Dream! Episode of Roselia Ⅰ : 約束」Ver. スペシャルED,791617
2021-04-08T15:32:25Z,バンドリ！TV LIVE 2021 #61,58106
2021-04-08T13:30:08Z,【CM】Poppin'Party×SILENT SIREN対バンライブ「NO GIRL NO CRY」atメットライフドーム,14403
2021-04-08T03:00:47Z,『Live Beyond!!』Poppin'Party(難易度：EXPERT)【ガルパ プレイ動画】,62421
2021-04-08T03:00:16Z,Poppin'Partyバンドストーリー3章「Live Beyond!!」第1話,7535
2021-04-06T12:00:20Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #51,16651
2021-04-06T10:00:10Z,【バンドリちゃんねる☆コラボ第3弾】ハロー!アニソン部　バンドリちゃんねる☆出張版,36074
2021-04-06T09:00:14Z,【期間限定】アニメ「BanG Dream! 2nd Season」＃4～6【一挙配信】,142250
2021-04-06T09:00:10Z,【CM】RAISE A SUILEN 7th Single「EXIST」,20526
2021-04-06T03:01:07Z,Poppin'Party『Live Beyond!!』MV Short ver.,63214
2021-04-05T13:37:15Z,Poppin'Party バンドストーリー3章開催決定記念番組,94859
2021-04-05T11:36:52Z,Poppin'Partyダイジェストストーリー後編,6644
2021-04-05T11:36:38Z,Poppin'Partyダイジェストストーリー前編,7485
2021-04-05T11:34:17Z,Poppin'Party バンドストーリー3章予告MOVIE,54496
2021-04-02T09:00:05Z,ぽぴばん！#6「キャンドルを作ろう！」,31383
2021-04-02T05:22:27Z,ぽぴばん！（おまけ）即興ソングを作ろう！「花粉症のキミへ」,27030
2021-03-31T15:00:00Z,【CM】カードファイト!! お姉ちゃん！,113255
2021-03-31T14:08:05Z,劇場版「BanG Dream! Episode of Roselia Ⅰ : 約束」本予告,665922
2021-03-31T13:00:17Z,「Episode of Roselia Ⅰ : 約束」新情報公開SP,131753
2021-03-31T09:05:16Z,【3/31(水)22:00プレミア公開】『「Episode of Roselia Ⅰ : 約束」新情報解禁SP』予告VTR,32062
2021-03-30T12:00:16Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #50,17802
2021-03-30T03:00:06Z,『るんっ♪てぃてぃー！』Pastel＊Palettes(難易度：EXPERT)【ガルパ プレイ動画】,82766
2021-03-26T12:00:19Z,Pastel＊PalettesのしゅわりんTV 最終回超拡大版SP,56275
2021-03-25T14:33:16Z,バンドリ！TV LIVE 2021 #60,63335
2021-03-24T02:30:37Z,ガルパ特番 4周年超直前SP【アーカイブ】,29769
2021-03-23T12:00:19Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #49,17710
2021-03-21T06:00:23Z,『セツナトリップ』Poppin'Party(難易度：SPECIAL)【ガルパ プレイ動画】,141515
2021-03-21T04:00:01Z,ぽぴばん！#5「ぽぴばん！の主題歌を作ろう！」,51695
2021-03-20T06:03:20Z,『R』Roselia(難易度：SPECIAL)【ガルパ プレイ動画】,115159
2021-03-19T12:00:16Z,Pastel＊PalettesのしゅわりんTV #23,28624
2021-03-19T06:00:30Z,『EXPOSE 'Burn out!!!'』RAISE A SUILEN(難易度：SPECIAL)【ガルパ プレイ動画】,92681
2021-03-18T14:33:49Z,バンドリ！TV LIVE 2021 #59,65134
2021-03-18T06:04:40Z,『Daylight -デイライト-』Morfonica(難易度：SPECIAL)【ガルパ プレイ動画】,98685
2021-03-17T06:06:46Z,『回レ！雪月花』ハロー、ハッピーワールド！(難易度：SPECIAL)【ガルパ プレイ動画】,122505
2021-03-16T13:00:17Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #48,22681
2021-03-16T12:50:42Z,ガルパ特番 まだまだ止まらない、私たちのバンド活動! 生放送SP,337057
2021-03-16T03:01:40Z,『ふわふわ時間』Pastel＊Palettes(難易度：SPECIAL)【ガルパ プレイ動画】,80888
2021-03-16T02:59:15Z,『ロキ』Afterglow(難易度：SPECIAL)【ガルパ プレイ動画】,131678
2021-03-15T15:00:11Z,4周年記念当日ムービー,30843
2021-03-15T14:55:14Z,バンドリ！ ガールズバンドパーティ！2021PV,50424
2021-03-15T03:00:37Z,『Synchrogazer』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,256727
2021-03-14T15:02:36Z,【4周年記念 振り返りムービー】第7弾〜Poppin’Party編〜,24759
2021-03-14T04:00:02Z,「ガルパ4周年記念展 in Gallery AaMo」愛美さん＆小原莉子さん現地レポート！,23286
2021-03-14T03:07:04Z,『DAYBREAK FRONTLINE』RAISE A SUILEN(難易度：EXPERT)【ガルパ プレイ動画】,267225
2021-03-13T15:00:15Z,【4周年記念 振り返りムービー】第6弾〜Afterglow編〜,24543
2021-03-13T03:03:40Z,『アゲハ蝶』Morfonica(難易度：EXPERT)【ガルパ プレイ動画】,253088
2021-03-12T15:00:16Z,【4周年記念 振り返りムービー】第5弾〜Pastel＊Palettes編〜,25266
2021-03-12T10:00:16Z,【試聴動画】RAISE A SUILEN 7th Single「EXIST」（2021/4/21発売‼︎）,131270
2021-03-12T03:00:57Z,『SHINY DAYS』ハロー、ハッピーワールド！(難易度：EXPERT)【ガルパ プレイ動画】,194326
2021-03-11T15:00:15Z,【4周年記念 振り返りムービー】第4弾〜Roselia編〜,33189
2021-03-11T14:36:37Z,バンドリ！TV LIVE 2021 #58,66800
2021-03-11T03:00:51Z,『サムライハート(Some Like It Hot!!)』Afterglow(難易度：EXPERT)【ガルパ プレイ動画】,239144
2021-03-10T15:00:05Z,【4周年記念 振り返りムービー】第3弾〜ハロー、ハッピーワールド！編〜,26348
2021-03-10T03:00:36Z,『イエスタデイ』Poppin'Party(難易度：EXPERT)【ガルパ プレイ動画】,275424
2021-03-10T03:00:02Z,【CM】バンドリ！横浜アリーナ公演2DAYS特別配信決定！,74256
2021-03-09T15:00:19Z,【4周年記念 振り返りムービー】第2弾〜Morfonica編〜,28725
2021-03-09T12:00:20Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #47,13154
2021-03-09T03:00:35Z,『夜に駆ける』Pastel＊Palettes(難易度：EXPERT)【ガルパ プレイ動画】,415966
2021-03-08T15:00:08Z,【4周年記念 振り返りムービー】第1弾〜RAISE A SUILEN編〜,41670
2021-03-08T10:00:05Z,【CM】カードファイト!! ヴァンガード overDress スタートデッキ #Roselia,29037
2021-03-08T09:00:07Z,【試聴動画】Afterglow 1st Album「ONE OF US」（2021/3/24発売‼︎）,48029
2021-03-06T03:00:18Z,『オレンジ』ハロー、ハッピーワールド！(難易度：EXPERT)【ガルパ プレイ動画】,153777
2021-03-05T12:00:14Z,Pastel＊PalettesのしゅわりんTV #22,33972
2021-03-04T14:36:34Z,バンドリ！TV LIVE 2021 #57,72194
2021-03-03T10:00:24Z,【CM】Afterglow 1st Album「ONE OF US」,36191
2021-03-03T08:33:28Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #46　※再アップロード版,7493
2021-03-01T12:41:52Z,バンドリ！ガールズバンドパーティ！　新作フィギュアをキャストと見よう生配信 パート２,48078
2021-02-28T14:09:09Z,バンドリ！プロジェクト6周年記念PV,92719
2021-02-28T12:00:15Z,バンドリ！6周年記念特別番組,311413
2021-02-28T10:55:19Z,ハロー、ハッピーワールド！ Sound Only Live「うぇるかむ to OUR MUSIC♪」予告PV,27705
2021-02-27T03:02:35Z,『Make it!』Pastel＊Palettes(難易度：EXPERT)【ガルパ プレイ動画】,99876
2021-02-25T13:00:16Z,バンドリ！TV LIVE 2021 #56,80169
2021-02-23T12:00:16Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #45,16104
2021-02-23T10:43:21Z,【特報】Poppin'Party×SILENT SIREN再戦決定！！！【NO GIRL NO CRY -Round 2-】,55991
2021-02-23T10:43:12Z,【特報】「BanG Dream! 9th☆LIVE」出演バンド発表！！！！,64187
2021-02-21T05:00:10Z,ブシロードショップチャンネル #1 「Rausch und/and Craziness Ⅱ」「Astral Harmony」直前スペシャル,50937
2021-02-20T03:00:27Z,ぽぴばん！おまけ動画「オリジナルダンスを覚えてみよう！&Pのつくものを探す旅・こぼれ話」,33258
2021-02-20T03:00:04Z,ぽぴばん！#4「Pのつくものを探す旅・後編&ダンスレッスン」,66965
2021-02-19T12:00:17Z,Pastel＊PalettesのしゅわりんTV #21,31288
2021-02-18T13:00:11Z,バンドリ！TV LIVE 2021 #55,78889
2021-02-18T03:00:02Z,『OUTSIDER RODEO』RAISE A SUILEN(難易度：EXPERT)【ガルパ プレイ動画】,78017
2021-02-17T12:00:14Z,ハロー、ハッピーワールド！「にこにこねくと！」楽曲MV(フルサイズver),267660
2021-02-16T12:00:20Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #44,14231
2021-02-12T11:00:16Z,【CM】バンドリ！ ガールズバンドパーティ！ カバーコレクションVol.5,64313
2021-02-12T09:00:31Z,【PV】Poppin'Party×Morfonica Friendship LIVE「Astral Harmony」,63165
2021-02-11T14:36:27Z,バンドリ！TV LIVE 2021 #54,199427
2021-02-11T14:00:06Z,劇場版「BanG Dream! Episode of Roselia Ⅰ : 約束」予告,160130
2021-02-11T09:00:09Z,【PV】Roselia×RAISE A SUILEN合同ライブ「Rausch und/and Craziness Ⅱ」,69735
2021-02-10T03:00:04Z,ハロー、ハッピーワールド！『にこにこねくと！』MV Short ver.,90826
2021-02-09T12:00:14Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #43,14632
2021-02-09T06:03:27Z,ハロー、ハッピーワールド！バンドストーリー3章「にこにこねくと！」第1話,13614
2021-02-09T03:00:02Z,『にこにこねくと！』ハロー、ハッピーワールド！(難易度：EXPERT)【ガルパ プレイ動画】,69700
2021-02-07T03:00:10Z,ぽぴばん！おまけ動画「Pのつくものを探す旅・こぼれ話」,27531
2021-02-07T03:00:06Z,ぽぴばん！#3「りみりんへのご褒美&Pのつくものを探す旅」,78280
2021-02-06T14:21:15Z,ハロー、ハッピーワールド！ バンドストーリー3章開催決定記念番組,104924
2021-02-06T13:00:32Z,ハロー、ハッピーワールド！ダイジェストストーリー前編,8812
2021-02-06T13:00:08Z,ハロー、ハッピーワールド！ダイジェストストーリー後編,7761
2021-02-06T12:30:04Z,ハロー、ハッピーワールド！ バンドストーリー3章予告MOVIE,95133
2021-02-05T12:00:12Z,Pastel＊PalettesのしゅわりんTV #20,35364
2021-02-04T14:37:04Z,バンドリ！TV LIVE 2021 #53,97705
2021-02-02T12:00:13Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #42,14561
2021-01-30T03:00:24Z,『Sweets BAN!』Poppin'Party(難易度：EXPERT)【ガルパ プレイ動画】,99321
2021-01-29T08:56:47Z,【公式ライブ映像】Poppin'Party「Breakthrough!」【期間限定】,580907
2021-01-29T03:00:19Z,『BanG Dream!×アニメイトオンリーショップ～Road to ワールドフェア2021～』店内紹介！,18270
2021-01-28T14:33:57Z,バンドリ！TV LIVE 2021 #52,68965
2021-01-26T12:00:13Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #41,15287
2021-01-23T13:22:31Z,バンドリ！ ガールズバンドパーティ！@ハロハピCiRCLE放送局 第43回,118892
2021-01-22T12:00:14Z,Pastel＊PalettesのしゅわりんTV #19,36178
2021-01-22T09:00:18Z,【バンドリ！カプセルトイちゃんねる】倉田ましろ役の進藤あまねさんが12月・1月発売のカプセルトイ商品を紹介！【合併12・1月号】,29059
2021-01-21T14:34:57Z,バンドリ！TV LIVE 2021 #51,144736
2021-01-20T03:00:02Z,『Keep Heart』Roselia(難易度：EXPERT)【ガルパ プレイ動画】,121662
2021-01-19T12:00:12Z,バンドリ！ガールズバンドパーティ！presents モニカラジオ #40,13447
2021-01-16T08:03:42Z,ぽぴばん！～ぽぴぱのばんぐみ～ #2（おまけ）,47989
2021-01-16T08:03:26Z,ぽぴばん！～ぽぴぱのばんぐみ～ #2,106014
2021-01-15T03:55:13Z,バンドリ！TV LIVE 2021 #50,23820
